wind_mw,solar_mw,storage_mwh,import_mw,demand_mult,unserved_mwh,curtailment_mwh,renewable_share_pct,operational_cost_eur,capex_eur,total_cost_eur
1722.818661945236,3253.063601778353,280.49817799722155,554.0361435390494,0.9651454446812662,0.0,787094.0,44.71,175688046.0,204383557.0,380071603.0
1401.6205939880074,1020.8786353356002,1318.8452693838035,726.9946142868827,1.3611884951505941,0.0,0.0,19.55,361686283.0,103295579.0,464981862.0
224.63987231804433,3325.1229978495167,460.42798178976165,37.41255617617978,1.23291148163489,10041.6,384980.9,25.34,302748412.0,118358827.0,421107239.0
773.3729618531848,3012.1367675706597,1616.5029441286035,317.1388928227153,1.471739637041847,12642.0,149317.9,25.4,364347400.0,143456480.0,507803880.0
606.5636925221473,1869.6573791111239,511.9301811352055,936.0435700489634,0.9987646905492109,0.0,64151.0,25.06,246407115.0,47559176.0,293966291.0
93.63864143300594,1579.4023278110278,1984.751128111674,891.677266254914,1.3491648116741695,0.0,0.0,12.53,390968592.0,75711641.0,466680233.0
1857.3023434817244,3243.2113021032433,1037.716720772898,315.929051830793,1.3632074592665928,457.0,367139.0,36.48,285734772.0,238184407.0,523919179.0
1379.563733704782,1356.3775558115676,188.93333612303053,746.789611349026,1.0574763095537187,0.0,7779.0,28.0,250650720.0,75873697.0,326524417.0
1953.2554188629297,874.7231872706357,245.51586482297205,831.1126721249061,0.9919705899746964,0.0,3040.3,31.81,222699186.0,123155276.0,345854462.0
373.774422508886,2175.759533220662,1749.124081674929,196.43466571457324,1.086194203740057,0.0,92261.4,23.05,275206208.0,98520493.0,373726701.0
1620.8890877328552,3527.7299266013115,1001.4823724046846,143.89750255125077,0.9083617726249209,0.0,1018382.6,46.13,161126071.0,229461912.0,390587983.0
478.8328225476132,478.51465056507135,1355.317347225715,121.83250462853113,1.2037979589723797,1222.5,0.0,8.63,362258502.0,39172312.0,401430814.0
1447.5371783154183,2109.4532914718757,399.5513033201152,804.1245261822627,1.329244277769481,0.0,38394.0,28.27,314556066.0,125633671.0,440189738.0
1540.7816481639045,475.7396381530471,247.50760730068922,927.5625510065076,1.1385469162949644,0.0,0.0,20.0,299861791.0,85167007.0,385028798.0
